intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.572369456,"let mre ldeave in a year, the truip needs tio bre accommodated  foer twio women, can wde depart ffrom kisaran ","let more leave in a year, the trump needs to bre accommodated  foer twio women, can wde depart ffrom kisaran ",true,true,false,3,false,,,true,,false
true,0.9640986,"i want tio gio january, cqan wde depart ffrom são carlos the ttrip needs to be accommodayted  fofr 2 women. ","i want tio gio january, can we depart from sao carlos the trip needs to be accommodayted  fofr 2 women. ",true,true,false,3,false,,,true,,true
true,0.979739845,"imn additoion we hqave three adults, leyt mre lweave march, i guess, can i go from dire daqwa ","in addition we have three adults, let me leave march, i guess, can i go from dire daqwa ",true,true,false,3,false,,,false,,true
true,0.9938305,"lret uws go june if possible, i want tio fkly frojm grzanada important: we havre 2 aged people. ","let's go june if possible, i want to fkly frojm grzanada important: we havre 2 aged people. ",true,true,false,3,false,,,false,,true
true,0.9940523,"in adsdition wwe hsave two aged people, we wanna glo tuesday, ids therwe a fluight that leqaves suncheon ","in addition wwe have two aged people, we wanna glo tuesday, ids therwe a fluight that leqaves suncheon ",true,true,false,3,false,,,true,,true
true,0.980008841,"msaybe it's good tio mrention i have 5 women, ias therre any way to travel frokm nuiamey fly starting ndext friday. ",,true,true,false,3,false,,,false,,true
true,0.9853442,"important: wre hsave three adults, ldet me leave saturday, can i depart frokm njumazu ","important: we have three adults, let me leave saturday, can i depart frokm njumazu ",true,true,false,3,false,,,true,,true
true,0.964277565,"wwe want tio leave ibn a cpouple ogf months, i want to fly ftrom genreral ssantos i'm stuck with 4 men. ",,true,true,false,3,false,,,false,,true
true,0.601518631,"is thetre a flighgt tjhat leaves zhujui willoing to depzart yesterday, important: i have three adults. ","is there a flight that leaves zhuji willing to depart yesterday, important: i have three adults. ",true,true,false,3,false,,,true,,true
true,0.96294,"willing to depart january, czan i gio ferom kitchener important: i hafve four marture persons. ","willing to depart january, can i go from kitchener important: i have four marture persons. ",true,true,false,3,false,,,true,,true
true,0.8798994,"lret us go nrext month, in addition i hsave 10 men, can wre fly fronm ladnwer ","let us go next month, in addition i have 10 men, can wre fly fronm ladnwer ",true,true,false,3,false,,,true,,true
true,0.9648619,"let uas gpo sunday, can we go frokm jombang i afre stucjk with 7 mature persons. ","let uas gpo sunday, can we go from jombang i are stuck with 7 mature persons. ",true,true,true,3,true,,,true,,true
true,0.979589164,"i afre stucik with obne person, is there a fplight that lreaves valencia i wanhna go ibn a coupkle of months. ",,true,true,false,3,false,,,false,,false
true,0.8869327,"tjhe triop nweeds to bre accommodated  fofr omne adult, my destinatipon is álvaro obregón wde want to go july for sure. ",,true,true,false,3,,false,,false,,false
true,0.981931,"important: i hafve 2 men, let me lweave middkle of august, to greshzam ","important: i have 2 men, let me leave middle of august, to greshzam ",true,true,false,3,,false,,true,,true
true,0.7428529,"wde wanyt tlo fly up to amarnāth important: i have 9 women, makwe surwe the departurde date is juoly for sure. ",,true,true,false,3,,true,,false,,true
true,0.9959743,"maybe it's glood tio mwention wre have six women, we wqant to fly up to kkilleen i want to leave for september. ",,true,true,false,3,,false,,false,,true
true,0.9523926,"important: i have 4 mature persons, let uws gio dyue december, tio go to torrevieja ","important: i have 4 mature persons, let us gio due december, to go to torrevieja ",true,true,false,3,,true,,false,,true
true,0.9774701,"tnhe troip needws tio bwe accommodated  flor sevehn adults, wiplling to depart wednesday, to go to san miguel dre tucumán ","the trip needs to be accommodated  for seven adults, wiplling to depart wednesday, to go to san miguel dre tucumán ",true,true,false,3,,false,,true,,true
true,0.9801551,"maybe it's giood tio mention i hqave twpo women, can we ddepart ftrom liudwigshafen akm rheimn let me leave july for sure. ",,true,true,false,3,,false,,false,,false
true,0.9675553,"mqake sure the departure dqate ids for september, wwe wqant tio flty up to windsor we are stucjk wirth 2 aged people. ",,true,true,false,3,,true,,false,,true
true,0.95919466,"lert me lesave march, i guess, i wamnt tlo fly up to guadsalupe tjhe trip needs to be accommlodated  for 3 women. ",,true,true,false,3,,false,,false,,true
true,0.9869107,"in addituion wre have 8 men, mty destinartion ias ssantiago de cuba i wangt to go yesterday. ","in addition we have 8 men, my destination is santiago de cuba i wangt to go yesterday. ",true,true,true,3,,true,,true,,true
true,0.9702496,"wwe wahnna gpo tuesday, in additiomn we have 2 women, to kzaohsiung ","wwe wanna gpo tuesday, in addition we have 2 women, to kzaohsiung ",true,true,false,3,,false,,true,,true
true,0.99110955,"wde wanna gpo in april, mzaybe it's gopod tpo menrtion i have tehn mature persons, cqan we depart from grenoble ","wde wanna gpo in april, maybe it's good to mention i have then mature persons, cqan we depart from grenoble ",true,true,false,3,,false,,false,,false
true,0.9275954,"in asddition wde hqave 4 adults, camn we depart from bloa vista gotta leave atround may. ","in addition we have 4 adults, can we depart from bloa vista gotta leave atround may. ",true,true,false,3,,false,,false,,true
true,0.820079,"tjhe terip needs tio bwe accommodated  for eight women, gortta leave march, i guess, csan we deopart fronm clarksville ","tjhe trip needs to be accommodated  for eight women, gotta leave march, i guess, csan we deopart fronm clarksville ",true,true,false,3,,true,,false,,true
true,0.9387225,"i'm stuck with ten magture persons, abnd tpo aded i wzant to glo to bbnei brsak want to go friday. ","i'm stuck with ten mature persons, and to add i want to go to bbnei brsak want to go friday. ",true,true,false,3,,false,,true,,true
true,0.8028426,"i'm stuxck with skix afged people, let us go saturday, i gpot liots of money, to bwe prwecise 113300 ¥. ","i'm stuck with six aged people, let us go saturday, i gpot liots of money, to bwe prwecise 113300 ¥. ",true,true,true,3,,,true,true,,true
true,0.929361,"important: we hafve 4 mature persons, i wzanna gpo all out, i got 940 €, i wsant to leavde tuesday. ","important: we have 4 mature persons, i wanna go all out, i got 940 €, i wsant to leavde tuesday. ",true,true,true,3,,,true,true,,true
true,0.988865137,"fly sometime monday, i broke my pighgy bank amnd got  2417 eur, wre afre srtuck woith nuine adults. ","fly sometime monday, i broke my piggy bank and got  2417 eur, were are stuck woith nuine adults. ",true,true,false,3,,,true,true,,false
true,0.9880278,"how about 6 $, i'm sgtuck wkith 6 adults, wwe wanna glo friday. ","how about 6 $, i'm stuck with 6 adults, we wanna glo friday. ",true,true,true,3,,,true,true,,true
true,0.5174575,"gotta ldeave next month, hlow about 87 eur, in afddition i havwe 2 women. ","gotta leave next month, how about 87 eur, in addition i havwe 2 women. ",true,true,true,3,,,true,true,,true
true,0.9359116,"willintg tpo drepart june if possible, i afre stuck woith 10 aged people, oyur budget 1611 euro. ","willing to depart june if possible, i are stuck woith 10 aged people, oyur budget 1611 euro. ",true,true,false,3,,,true,false,,true
true,0.9766229,"i broke mhy piggy bqank and gort  yen 2298, i wanna go in a year, i afre stuxck woith tewo mqature persons. ",,true,true,false,3,,,false,true,,false
true,0.812179267,"oyur budget 4734 €, lret mwe leavwe thursday, wre are stuck with 1 person. ","your budget 4734 €, let me leave thursday, we are stuck with 1 person. ",true,true,true,3,,,true,true,,true
true,0.369281918,"i'm stuck wuith six men, gogtta lesave arounfd may, dores this budget suffice: dollars 1878. ","i'm stuck with six men, gotta leave around may, does this budget suffice: dollars 1878. ",true,true,false,3,,,false,true,,true
true,0.9880382,"the budget ias running low.. onkly got jopy 4035, maybe it's good tpo mentiion we habve three adults, ldet us gio nwext friday. ",,true,true,false,3,,,false,false,,true
true,0.7104176,"i wsanna glo july for sure, i'm sgtuck with 8 men, hoew about 2133 eur. ","i wanna glo july for sure, i'm stuck with 8 men, hoew about 2133 eur. ",true,true,false,3,,,true,false,,true
true,0.8781414,"i are stuck with 9 men, we brokde mhy poiggy bank ahnd goyt  jpy 645, depqarture yesterday. ","i are stuck with 9 men, we broke my piggy bank and goyt  jpy 645, departure yesterday. ",true,true,false,3,,,false,true,,true
true,0.838631332,"the budgeyt iws rjunning low.. onluy gpot 3645 eur, i want to go in a couple orf months, important: i havwe 7 women. ",,true,true,false,3,,,true,false,,true
true,0.926779866,"mty budget ias 2293 eur, i want to lreave moiddle odf august, the trip needs to bwe accommodated  fior eoight women. ",,true,true,false,3,,,true,false,,false
true,0.9162514,"gotta lweave june idf possible, tghe trip nededs tio be acxcommodated  for four women, dores this budgdet suffice: 4908 £. ","gotta leave june if possible, the trip needs to be acxcommodated  for four women, dores this budgdet suffice: 4908 £. ",true,true,false,3,,,true,false,,true
true,0.9976034,"i want tlo flty from zafgreb imn addkition i hzave  onwe daughter, maybe it's glood to mention we have tswo mature persons. ",,true,true,false,3,false,,,,false,false
true,0.9877471,"wde are stuck with 7 adults, ibn addition we have  five youngsters, is tjhere anhy wahy to travwel ftrom rockimngham ","wde are stuck with 7 adults, ibn addition we have  five youngsters, is there any way to travel from rockingham ",true,true,false,3,false,,,,true,true
true,0.999615967,"mqaybe it's good tlo mention i hqave 6 adults, important: i have  9 children, we want to fly ffrom msaba ","maybe it's good to mention i have 6 adults, important: i have  9 children, we want to fly ffrom msaba ",true,true,false,3,false,,,,true,true
true,0.9972365,"the terip neeeds tlo bde acclommodated  for 5 women, i are stuclk witnh  five kids, we want to foly frpom nsukka ",,true,true,false,3,false,,,,true,true
true,0.9935419,"imn addiytion i hqave  5 newborns, i want tpo fluy frpom ubon ratchathani mqaybe it's good to mention we have 10 men. ",,true,true,false,3,false,,,,true,true
true,0.9834771,"can wde gio frokm tondabayashichō important: we habve  ten sons, mqaybe it's good tio mention i have 2 adults. ",,true,true,false,3,false,,,,true,true
true,0.98428005,"in additipon wre have  3 daughters, can i dwepart ffrom bīrjand mahybe it's goosd tlo mention we have 2 women. ","in addition we have  3 daughters, can i depart from bīrjand mahybe it's goosd tlo mention we have 2 women. ",true,true,true,3,true,,,,true,true
true,0.9343501,"i want tlo foly ferom getafe wre arre stucjk witjh six adults, important: we have  four daughters. ","i want to foley from getafe were are stuck with six adults, important: we have  four daughters. ",true,true,true,3,true,,,,true,true
true,0.977293849,"i'm sgtuck woith  5 newborns, ids there a fligght that leavres hwelsinki i'm stuck with four aged people. ","i'm stuck with  5 newborns, is there a flight that leavres hwelsinki i'm stuck with four aged people. ",true,true,false,3,false,,,,true,true
true,0.6322636,"important: i hafve  five sons, i'm stuck wuith 7 women, is thwere any way tlo trsavel fronm sakata ","important: i have  five sons, i'm stuck with 7 women, is thwere any way tlo trsavel fronm sakata ",true,true,false,3,false,,,,true,true
true,0.610019743,"the trkip needs tlo be accommodated  fior  3 daughters, i'm stuck witnh sefven men, i wzant to fly frokm hābra ","the trip needs to be accommodated  for  3 daughters, i'm stuck witnh sefven men, i wzant to fly frokm hābra ",true,true,false,3,false,,,,true,false
true,0.96788317,"the terip needs tio be accommodateed  fpor  9 newborns, mzaybe it's good to mention i hafve 5 mature persons, ias tjhere any wzay to travel frokm şabāḩ as sālim ",,true,true,true,3,true,,,,true,true
true,0.943427145,"wre afre stuck witjh  tswo newborns, ias there a flignht that leaves pānīpat maygbe it's good to mention i havde seven women. ",,true,true,false,3,true,,,,false,true
true,0.960775,"wde aere stuclk with  six youngsters, thre trip needs tpo be accommodated  for noine aged people, ids tjhere a floight that leaves atr rayyān ",,true,true,false,3,false,,,,true,false
true,0.593430042,"i are stiuck with one adult, iws there a fligjht thagt leacves palma i'm stuck with  2 sons. ","i are stuck with one adult, is there a flight that leacves palma i'm stuck with  2 sons. ",true,true,false,3,false,,,,true,true
true,0.998630762,"maybe it's gooed tlo mention i hqave three mature persons, i afre stucik wiyth  two children, aned to aedd i want to gio to pointe-noire ",,true,true,false,3,,false,,,true,true
true,0.9888045,"tio são josé do ripo preto i arwe srtuck witnh 7 women, important: we have  four newborns. ","tio sao jose do rio preto i are stuck with 7 women, important: we have  four newborns. ",true,true,false,3,,false,,,true,true
true,0.9648903,"to maladzyechnza we atre stuck with  eigght youngsters, important: i have tden matufre persons. ","to maladzyechna we are stuck with  eight youngsters, important: i have tden matufre persons. ",true,true,false,3,,true,,,true,false
