intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.204149842,is theere anhy wsay tpo travel from botād thre trip needs to bde accommodated  fpor 3 men. ,is there any way to travel from both the trip needs to bde accommodated  fpor 3 men. ,true,true,false,2,false,,,,,true
true,0.8356806,cqan we fply from pindiga i'm stuck wirth 6 matyure persons. ,can we fly from pindiga i'm stuck with 6 matyure persons. ,true,true,false,2,false,,,,,true
true,0.897438943,is there a fplight that ldeaves epl limón important: we havre ten maturwe persons. ,,true,true,false,2,false,,,,,true
true,0.993282557,can wde fluy from msati important: we hqave 7 adults. ,can we fly from masti important: we have 7 adults. ,true,true,false,2,false,,,,,true
true,0.9332301,cahn i depart from zindetr wre aere stuck with 4 ageed people. ,cahn i depart from zinder we are stuck with 4 aged people. ,true,true,false,2,false,,,,,true
true,0.998481,"tjhe trip nweeds to bwe accommodated  fpor foufr agred people, can i fly from mobilde ","the trip needs to be accommodated  for four agreed people, can i fly from mobilde ",true,true,false,2,false,,,,,true
true,0.9768647,ias tghere a flight that leaves drerince maybde it's giood tpo mention i have seven women. ,ias there a flight that leaves derince maybe it's good tpo mention i have seven women. ,true,true,false,2,false,,,,,true
true,0.9981028,"important: wde havde 5 women, can i fly from khuzdqar ","important: we have 5 women, can i fly from khuzdar ",true,true,false,2,false,,,,,true
true,0.484847069,"the ttrip ndeeds to bre acciommodated  flor 2 men, ias tghere any wahy to travel from guatire ","the trip needs to be accommodated  for 2 men, is tghere any wahy to travel from guatire ",true,true,true,2,true,,,,,true
true,0.65688926,"i are stuck woith 6 women, can wre depafrt from potrt saint ludcie ","i are stuck woith 6 women, can we depart from port saint lucie ",true,true,true,2,true,,,,,true
true,0.9798208,"thde trip needs to bre axccommodated  fior 6 women, i want to fkly ferom novo-peredelkino ","thde trip needs to bre accommodation  for 6 women, i want to fly from novo-peredelkino ",true,true,false,2,false,,,,,true
true,0.9546487,"i'm stuck witjh five mature persons, wwe wsant to fly ftrom māler klotla ","i'm stuck with five mature persons, wwe want to fly from māler klotla ",true,true,false,2,false,,,,,true
true,0.9840623,"i are studck woith tebn ageed people, i want to flty from shijiazhuang ","i are stuck with teen aged people, i want to fly from shijiazhuang ",true,true,false,2,true,,,,,false
true,0.9975299,"maynbe it's good to mention wre have sevren men, cabn we glo from gasteiz / vigtoria ","maybe it's good to mention we have seven men, cabn we glo from gasteiz / vigtoria ",true,true,false,2,false,,,,,true
true,0.9809356,"important: i have twio men, can we gio frpom yaoundé ","important: i have two men, can we go from yaounde ",true,true,false,2,false,,,,,true
true,0.8887344,i wsant tpo fluy ferom hargeysa important: we have sisx mature persons. ,i want to fly from hargeysa important: we have six mature persons. ,true,true,true,2,true,,,,,true
true,0.9982408,"can we go from Asyūţ our budget £ 1051, I want to fly up to Liverpool",,false,false,true,3,true,true,true,,,
true,0.9968875,"can we depart from Luohe we wanna go all out, we got $ 4164, I want to fly from Parauapebas",,false,false,false,3,false,true,true,,,
true,0.999088943,"we want to fly from Muscat our budget euro 1138, and to add we want to go to Thiès Nones",,false,false,false,3,true,true,false,,,
true,0.6405108,"does this budget suffice: 4834 €, to go to Klang is there a flight that leaves Araras",,false,false,false,3,true,false,true,,,
true,0.989669144,"our budget 460 £, I want to fly up to Escondido is there any way to travel from Wuda",,false,false,true,3,true,true,true,,,
true,0.998821,"we want to fly up to Marand my budget is EUR 2354, can we go from Malingao",,false,false,false,3,false,false,false,,,
true,0.9909612,"is there any way to travel from San Francisco de Macorís my budget is euro 2741, my destination is Damascus",,false,false,false,3,true,false,false,,,
true,0.9982758,"our budget $ 1490, I want to fly from Haridwar can I depart from Ḩawallī",,false,false,false,3,true,false,true,,,
true,0.9798996,"and to add we want to go to Rochester I saved up EUR 490, is there any way to travel from Gereida",,false,false,false,3,false,false,false,,,
true,0.991974056,"our budget GBP 1140, to Bucaramanga I want to fly from Embu",,false,false,false,3,true,true,false,,,
true,0.976413548,"my destination is Temecula we only have dollars 549, can I depart from El Jadid",,false,false,false,3,true,true,false,,,
true,0.9120384,"is there any way to travel from Burton upon Trent my destination is Chesterfield I got lots of money, to be precise 1429 dollars.",,false,false,false,3,false,true,true,,,
true,0.9853991,"we saved up 2104 yen, can we depart from Kamensk-Ural’skiy can I fly from Gilbert",,false,false,false,3,true,false,true,,,
true,0.995038,"I want to fly from Ludhiāna how about 4295 yen, to go to Witten",,false,false,false,3,true,false,true,,,
true,0.9939272,"we broke my piggy bank and got  £ 1984, we want to fly from Gwalior to go to Mogi Guaçu",,false,false,true,3,true,true,true,,,
true,0.990394533,can I depart from Milan can I fly from Novocherkassk we broke my piggy bank and got  1740 EUR.,,false,false,false,3,true,false,true,,,
true,0.982785165,"our budget 2169 USD, to go to Paarl can I depart from Tlaquepaque",,false,false,true,3,true,true,true,,,
true,0.8072933,"we wanna go all out, I got 173500 ¥, is there any way to travel from Bucharest to Enschede",,false,false,true,3,true,true,true,,,
true,0.9770902,can we depart from Epworth can we go from Maradi we broke my piggy bank and got  102600 ¥.,,false,false,false,3,false,false,true,,,
true,0.978650033,"I wanna go all out, we got 1247 EUR, can we depart from Mueang Nonthaburi we want to fly from Reims",,false,false,false,3,false,true,true,,,
true,0.8560536,is there any way to travel from Boise my destination is Chuzhou my budget is JPY 3279.,,false,false,false,3,false,true,false,,,
true,0.833061755,"can I depart from Āmol I got lots of money, to be precise £ 3268, my destination is Rivne",,false,false,false,3,false,true,true,,,
true,0.996432245,we want to fly from Fujieda to Male we saved up 1413 JPY.,,false,false,false,3,false,false,true,,,
true,0.97970897,"I only have 4132 euro, can we depart from Phitsanulok can we depart from Ikoma",,false,false,false,3,true,false,true,,,
true,0.991652,"we want to fly from Lexington-Fayette how about yen 2502, can I depart from Roorkee",,false,false,false,3,false,true,false,,,
true,0.9875003,"I only have 4782 $, can we depart from Pasadena is there any way to travel from Toowoomba",,false,false,true,3,true,true,true,,,
true,0.537723362,is there a flight that leaves Imperatriz to Sumy does this budget suffice: 2019 euro.,,false,false,true,3,true,true,true,,,
true,0.9746208,"to go to León I only have USD 1072, is there any way to travel from Huaihua",,false,false,false,3,true,true,false,,,
true,0.995289,"I only have yen 2503, can we fly from Prokop’yevsk to go to Bāli",,false,false,false,3,false,true,false,,,
true,0.992556751,"the budget is running low.. only got 4988 $, my destination is Shuangyashan can I fly from Baraki",,false,false,false,3,false,true,true,,,
true,0.9962579,"let me leave January, we want to fly up to Punta Arenas can I go from Bochum",,false,false,false,3,false,true,,true,,
true,0.7169294,can I depart from Kawaguchi to go to Delhi departure next month.,,false,false,false,3,true,false,,true,,
false,0.2563377,"is there any way to travel from Jequié make sure the departure date is in a couple of months, to Aurora",,false,false,false,3,true,false,,true,,
true,0.9816482,"I want to leave in a year, can I go from Mandi Bahauddin to Elista",,false,false,false,3,true,false,,true,,
true,0.79393816,"want to go July for sure, to Taishan can I depart from Moncloa-Aravaca",,false,false,false,3,false,true,,false,,
true,0.7787384,to Mokpo is there any way to travel from Vienna want to go next month.,,false,false,true,3,true,true,,true,,
true,0.9382545,"can we depart from Tacloban ensure departure is sometime Thursday, can I go from Khanna",,false,false,false,3,false,true,,true,,
true,0.8236248,"is there any way to travel from Shiqiao ensure departure is sometime Saturday, my destination is Banqiao",,false,false,true,3,true,true,,true,,
true,0.946619153,can I depart from Mannheim my destination is Mucumpiz want to go next Friday.,,false,false,false,3,true,false,,true,,
true,0.8885916,"I absolutely must leave yesterday, can we fly from Bhiwāni can we depart from Taizhou",,false,false,true,3,true,true,,true,,
true,0.9980533,"fly sometime Monday, can I depart from Wolfsburg and to add we want to go to Surabaya",,false,false,true,3,true,true,,true,,
true,0.9915593,can I go from Zaragoza to Khamis Mushait we want to go Tuesday.,,false,false,true,3,true,true,,true,,
true,0.9649624,"let us go Thursday, to Turpan is there any way to travel from San Pedro Garza Garcia",,false,false,true,3,true,true,,true,,
true,0.996526539,and to add we want to go to Paulista can I go from Secunderabad fly starting in a year.,,false,false,false,3,true,true,,false,,
true,0.995909035,"and to add we want to go to Carapicuíba let us go middle of August, can I depart from Mucumpiz",,false,false,false,3,false,true,,true,,
true,0.966826856,"ensure departure is sometime Friday, and to add we want to go to Sakata is there any way to travel from Rangkasbitung",,false,false,true,3,true,true,,true,,
true,0.9987174,can we fly from Lengshuijiang and to add I want to go to Springfield want to go tomorrow.,,false,false,false,3,true,false,,true,,
true,0.517754,"gotta leave in April, my destination is Kisaran can we go from Bagerhat",,false,false,false,3,true,false,,false,,
true,0.999703467,"and to add we want to go to Pulong Santa Cruz let us go next month, we want to fly from Kufa",,false,false,false,3,false,true,,true,,
true,0.9787574,"and to add we want to go to Cancún ensure departure is sometime Tuesday, can we depart from Guanare",,false,false,true,3,true,true,,true,,
true,0.999356449,"I wanna go Sunday, is there any way to travel from Mizhou we want to fly up to Punāsa",,false,false,false,3,false,false,,true,,
true,0.921670139,"can I depart from Chakwama let us go March, I guess, can we depart from Wuzhou",,false,false,false,3,false,true,,false,,
true,0.9604338,can we depart from Quezon City can I depart from Gyumri ensure departure is sometime Tuesday.,,false,false,true,3,true,true,,true,,
true,0.968763351,my destination is Rohini can we go from Aalborg want to go next Friday.,,false,false,false,3,true,false,,true,,
true,0.382326841,to go to Kananga is there any way to travel from Miriālgūda gotta leave Tuesday.,,false,false,true,3,true,true,,true,,
true,0.9976881,"we want to leave Friday, can we depart from Kaesŏng I want to fly from Irving",,false,false,false,3,false,true,,true,,
true,0.99837625,"want to go Saturday, and to add we want to go to Yokkaichi can I go from Lembang",,false,false,true,3,true,true,,true,,
true,0.9992631,can we go from Huayin and to add we want to go to Mudanjiang fly sometime Wednesday.,,false,false,true,3,true,true,,true,,
true,0.945028,"fly starting in a year, is there any way to travel from Lal Bahadur Nagar to go to Nossa Senhora do Socorro",,false,false,false,3,true,true,,false,,
true,0.957671165,"my destination is Nepean willing to depart Thursday, we want to fly from Saguenay",,false,false,true,3,true,true,,true,,
true,0.9961835,"we saved up EUR 3246, let me leave Wednesday, can we fly from Skudai",,false,false,false,3,false,,false,true,,
true,0.881045341,"how about 3713 £, willing to depart in the vincinity of February, can I fly from Padang",,false,false,false,3,false,,true,false,,
true,0.9703407,"I broke my piggy bank and got  3681 EUR, fly starting Friday, is there any way to travel from Douma",,false,false,false,3,false,,true,false,,
true,0.9448484,"is there any way to travel from Gorgān let me leave tomorrow, does this budget suffice: dollars 1820.",,false,false,false,3,true,,false,true,,
true,0.9870008,"fly starting June if possible, is there any way to travel from Phra Pradaeng the budget is running low.. only got dollars 3282.",,false,false,false,3,true,,false,false,,
true,0.9834764,"is there any way to travel from Daska Kalan we only have 2324 $, gotta leave June if possible.",,false,false,false,3,false,,true,false,,
true,0.9679753,"I absolutely must leave middle of August, the budget is running low.. only got £ 153, I want to fly from Orléans",,false,false,true,3,true,,true,true,,
true,0.7304746,"want to go in a couple of months, how about £ 2888, is there a flight that leaves Cabo",,false,false,false,3,false,,true,true,,
true,0.9971766,"want to go for September, can we go from La Serena does this budget suffice: USD 2297.",,false,false,false,3,true,,false,false,,
